企業名,会計年度,四半期,y_hat_mmlp
ピー・シー・エー,2019,Q3,60.739326
ピー・シー・エー,2019,Q4,82.42493
ピー・シー・エー,2020,Q1,22.843681
ピー・シー・エー,2020,Q2,51.007217
ピー・シー・エー,2020,Q3,46.92698
ピー・シー・エー,2020,Q4,69.85594
ファナック,2018,Q1,216.99367
ファナック,2018,Q2,199.11057
ファナック,2018,Q3,181.8272
ファナック,2018,Q4,361.6406
ファナック,2019,Q1,235.83086
ファナック,2019,Q2,146.00446
ファナック,2019,Q3,128.15788
ファナック,2019,Q4,136.04314
ファナック,2020,Q1,124.53847
ファナック,2020,Q2,129.02472
ファナック,2020,Q3,151.76477
ファナック,2020,Q4,167.6498
ファンケル,2018,Q1,33.861565
ファンケル,2018,Q2,39.159893
ファンケル,2018,Q3,31.68944
ファンケル,2018,Q4,10.9323635
ファンケル,2019,Q1,-3.5711806
ファンケル,2019,Q2,5.9417624
ファンケル,2019,Q3,2.5403337
ファンケル,2019,Q4,17.868946
ファンケル,2020,Q1,3.133533
ファンケル,2020,Q2,-6.7821293
ファンケル,2020,Q3,4.401425
ファンケル,2020,Q4,14.27272
フィールズ,2018,Q1,9.527437
フィールズ,2018,Q2,0.44523638
フィールズ,2018,Q3,2.6127357
フィールズ,2018,Q4,17.538544
フィールズ,2019,Q1,10.565236
フィールズ,2019,Q2,9.228164
フィールズ,2019,Q3,46.117664
フィールズ,2019,Q4,47.26642
フィールズ,2020,Q1,2.3806765
フィールズ,2020,Q2,4.484095
フィールズ,2020,Q3,53.4649
フィールズ,2020,Q4,143.5743
フェイス,2018,Q1,36.59596
フェイス,2018,Q2,52.828663
フェイス,2018,Q3,-165.25656
フェイス,2018,Q4,21.344608
フェイス,2019,Q1,27.050037
フェイス,2019,Q2,-58.236675
フェイス,2019,Q3,4.6656837
フェイス,2019,Q4,8.219034
フェイス,2020,Q1,3.1309881
フェイス,2020,Q2,-2.4046335
フェイス,2020,Q3,20.206902
フェイス,2020,Q4,24.159636
フォスター電機,2018,Q1,24.286186
フォスター電機,2018,Q2,-33.860054
フォスター電機,2018,Q3,25.5011
フォスター電機,2018,Q4,29.485888
フォスター電機,2019,Q1,29.511154
フォスター電機,2019,Q2,1.4047525
フォスター電機,2019,Q3,62.58329
フォスター電機,2019,Q4,52.544476
フォスター電機,2020,Q1,11.273029
フォスター電機,2020,Q2,-0.5802636
フォスター電機,2020,Q3,-5.771332
フォスター電機,2020,Q4,6.632536
フォーバル,2018,Q1,14.931286
フォーバル,2018,Q2,12.475386
フォーバル,2018,Q3,23.56855
フォーバル,2018,Q4,36.418507
フォーバル,2019,Q1,15.226604
フォーバル,2019,Q2,22.839445
フォーバル,2019,Q3,6.6342425
フォーバル,2019,Q4,28.906576
フォーバル,2020,Q1,14.9325
フォーバル,2020,Q2,2.812644
フォーバル,2020,Q3,14.342886
フォーバル,2020,Q4,15.115719
フクシマガリレイ,2018,Q1,79.111694
フクシマガリレイ,2018,Q2,64.15305
フクシマガリレイ,2018,Q3,60.072075
フクシマガリレイ,2018,Q4,63.074516
フクシマガリレイ,2019,Q1,78.14314
フクシマガリレイ,2019,Q2,115.512215
フクシマガリレイ,2019,Q3,120.73364
フクシマガリレイ,2019,Q4,114.870186
フクシマガリレイ,2020,Q1,116.39064
フクシマガリレイ,2020,Q2,89.13007
フクシマガリレイ,2020,Q3,101.896545
フクシマガリレイ,2020,Q4,92.86114
フコク,2018,Q1,13.291099
フコク,2018,Q2,79.91535
フコク,2018,Q3,11.140799
フコク,2018,Q4,-38.42391
フコク,2019,Q1,-69.79674
フコク,2019,Q2,-103.0226
フコク,2019,Q3,70.14686
フコク,2019,Q4,10.2022915
フコク,2020,Q1,10.100995
フコク,2020,Q2,-20.535183
フコク,2020,Q3,2.2465878
フコク,2020,Q4,5.2575674
フジクラ,2018,Q1,16.764797
フジクラ,2018,Q2,-6.5936303
フジクラ,2018,Q3,2.13096
フジクラ,2018,Q4,15.382831
フジクラ,2019,Q1,20.826702
フジクラ,2019,Q2,2.184139
フジクラ,2019,Q3,8.327304
フジクラ,2019,Q4,3.0376658
フジクラ,2020,Q1,-1.5670092
フジクラ,2020,Q2,1.5473399
フジクラ,2020,Q3,-15.575283
フジクラ,2020,Q4,-55.603844
フジシールインターナショナル,2018,Q1,61.76231
フジシールインターナショナル,2018,Q2,44.669716
フジシールインターナショナル,2018,Q3,29.238401
フジシールインターナショナル,2018,Q4,16.112759
フジシールインターナショナル,2019,Q1,40.87817
フジシールインターナショナル,2019,Q2,48.526962
フジシールインターナショナル,2019,Q3,30.539822
フジシールインターナショナル,2019,Q4,22.184952
フジシールインターナショナル,2020,Q1,45.00837
フジシールインターナショナル,2020,Q2,41.882732
フジシールインターナショナル,2020,Q3,33.274693
フジシールインターナショナル,2020,Q4,45.175747
フジッコ,2018,Q1,27.986729
フジッコ,2018,Q2,23.98736
フジッコ,2018,Q3,27.814728
フジッコ,2018,Q4,21.243563
フジッコ,2019,Q1,20.719536
フジッコ,2019,Q2,35.156574
フジッコ,2019,Q3,27.753838
フジッコ,2019,Q4,30.956387
フジッコ,2020,Q1,25.50055
フジッコ,2020,Q2,24.339354
フジッコ,2020,Q3,45.81326
フジッコ,2020,Q4,9.80117
フジテック,2018,Q1,21.329765
フジテック,2018,Q2,37.52695
フジテック,2018,Q3,35.323788
フジテック,2018,Q4,23.443802
フジテック,2019,Q1,23.82391
フジテック,2019,Q2,15.836931
フジテック,2019,Q3,23.17116
フジテック,2019,Q4,33.053978
フジテック,2020,Q1,19.108467
フジテック,2020,Q2,20.143307
フジテック,2020,Q3,45.35369
フジテック,2020,Q4,44.11949
フジミインコーポレーテッド,2018,Q1,25.479626
フジミインコーポレーテッド,2018,Q2,38.87699
フジミインコーポレーテッド,2018,Q3,25.363638
フジミインコーポレーテッド,2018,Q4,7.0741067
フジミインコーポレーテッド,2019,Q1,31.369595
フジミインコーポレーテッド,2019,Q2,36.605667
フジミインコーポレーテッド,2019,Q3,43.083485
フジミインコーポレーテッド,2019,Q4,40.832184
フジミインコーポレーテッド,2020,Q1,46.556152
フジミインコーポレーテッド,2020,Q2,61.920116
フジミインコーポレーテッド,2020,Q3,48.45566
フジミインコーポレーテッド,2020,Q4,28.444836
フジ・メディア・ホールディング,2018,Q1,484.75543
フジ・メディア・ホールディング,2018,Q2,192.93988
フジ・メディア・ホールディング,2018,Q3,44.298317
フジ・メディア・ホールディング,2018,Q4,169.0471
フジ・メディア・ホールディング,2019,Q1,261.37286
フジ・メディア・ホールディング,2019,Q2,600.46606
フジ・メディア・ホールディング,2019,Q3,-381.74823
フジ・メディア・ホールディング,2019,Q4,279.16
フジ・メディア・ホールディング,2020,Q1,52.97469
フジ・メディア・ホールディング,2020,Q2,-45.41634
フジ・メディア・ホールディング,2020,Q3,103.87076
フジ・メディア・ホールディング,2020,Q4,114.04387
フジ住宅,2018,Q1,20.54387
フジ住宅,2018,Q2,24.59579
フジ住宅,2018,Q3,36.20565
フジ住宅,2018,Q4,33.591503
フジ住宅,2019,Q1,21.955978
フジ住宅,2019,Q2,24.386324
フジ住宅,2019,Q3,22.865637
フジ住宅,2019,Q4,28.63463
フジ住宅,2020,Q1,22.607683
フジ住宅,2020,Q2,30.92878
フジ住宅,2020,Q3,32.87195
フジ住宅,2020,Q4,31.713617
フタバ産業,2018,Q1,-24.32627
フタバ産業,2018,Q2,23.280153
フタバ産業,2018,Q3,44.147583
フタバ産業,2018,Q4,18.494106
フタバ産業,2019,Q1,0.28891838
フタバ産業,2019,Q2,11.155592
フタバ産業,2019,Q3,27.49561
フタバ産業,2019,Q4,23.890312
フタバ産業,2020,Q1,17.933905
フタバ産業,2020,Q2,-26.348457
フタバ産業,2020,Q3,-27.830318
フタバ産業,2020,Q4,27.183212
フランスベッドホールディングス,2018,Q1,15.688857
フランスベッドホールディングス,2018,Q2,8.934084
フランスベッドホールディングス,2018,Q3,9.316114
フランスベッドホールディングス,2018,Q4,18.83542
フランスベッドホールディングス,2019,Q1,6.9486732
フランスベッドホールディングス,2019,Q2,12.2595005
フランスベッドホールディングス,2019,Q3,14.00587
フランスベッドホールディングス,2019,Q4,13.229387
フランスベッドホールディングス,2020,Q1,11.988836
フランスベッドホールディングス,2020,Q2,8.618224
フランスベッドホールディングス,2020,Q3,11.52553
フランスベッドホールディングス,2020,Q4,11.302154
フルサト工業,2018,Q1,27.669167
フルサト工業,2018,Q2,43.01931
フルサト工業,2018,Q3,49.453934
フルサト工業,2018,Q4,53.975082
フルサト工業,2019,Q1,45.987064
フルサト工業,2019,Q2,27.416265
フルサト工業,2019,Q3,31.847984
フルサト工業,2019,Q4,72.58203
フルサト工業,2020,Q1,38.48407
フルサト工業,2020,Q2,64.39884
フルサト工業,2020,Q3,33.327488
フルサト工業,2020,Q4,42.65202
ブイ・テクノロジー,2018,Q1,733.521
ブイ・テクノロジー,2018,Q2,198.40434
ブイ・テクノロジー,2018,Q3,372.48788
ブイ・テクノロジー,2018,Q4,375.3992
ブイ・テクノロジー,2019,Q1,578.61755
ブイ・テクノロジー,2019,Q2,417.09592
ブイ・テクノロジー,2019,Q3,307.39868
ブイ・テクノロジー,2019,Q4,0.48044968
ブイ・テクノロジー,2020,Q1,-33.80541
ブイ・テクノロジー,2020,Q2,-34.079346
ブイ・テクノロジー,2020,Q3,11.268093
ブイ・テクノロジー,2020,Q4,-21.991955
ブラザー工業,2018,Q1,40.411327
ブラザー工業,2018,Q2,43.628857
ブラザー工業,2018,Q3,50.420006
ブラザー工業,2018,Q4,30.054192
ブラザー工業,2019,Q1,46.620724
ブラザー工業,2019,Q2,41.664967
ブラザー工業,2019,Q3,50.46528
ブラザー工業,2019,Q4,28.439898
ブラザー工業,2020,Q1,30.022568
ブラザー工業,2020,Q2,14.769727
ブラザー工業,2020,Q3,-10.90816
ブラザー工業,2020,Q4,44.969604
ブルドックソース,2018,Q1,27.515736
ブルドックソース,2018,Q2,36.1494
ブルドックソース,2018,Q3,32.261826
ブルドックソース,2018,Q4,30.39212
ブルドックソース,2019,Q1,32.698395
ブルドックソース,2019,Q2,26.674574
ブルドックソース,2019,Q3,27.831835
ブルドックソース,2019,Q4,24.021027
ブルドックソース,2020,Q1,21.358995
ブルドックソース,2020,Q2,11.155044
ブルドックソース,2020,Q3,19.968784
ブルドックソース,2020,Q4,13.949208
プリマハム,2018,Q1,10.089901
プリマハム,2018,Q2,8.460462
プリマハム,2018,Q3,11.488908
プリマハム,2018,Q4,19.104246
プリマハム,2019,Q1,23.100285
プリマハム,2019,Q2,20.200947
プリマハム,2019,Q3,61.268646
プリマハム,2019,Q4,52.7411
プリマハム,2020,Q1,38.623276
プリマハム,2020,Q2,45.532593
プリマハム,2020,Q3,51.460163
プリマハム,2020,Q4,58.731045
プレサンスコーポレーション,2018,Q1,63.06486
プレサンスコーポレーション,2018,Q2,143.61427
プレサンスコーポレーション,2018,Q3,281.63605
プレサンスコーポレーション,2018,Q4,-30.791815
プレサンスコーポレーション,2019,Q1,2430.918
プレサンスコーポレーション,2019,Q2,4852.758
プレサンスコーポレーション,2019,Q3,763.07007
プレサンスコーポレーション,2019,Q4,1355.6842
プレサンスコーポレーション,2020,Q1,202.11797
プレサンスコーポレーション,2020,Q2,146.62814
プレサンスコーポレーション,2020,Q3,44.14762
プレサンスコーポレーション,2020,Q4,10.3103695
プレステージ・インターナショナ,2018,Q1,-55.419044
プレステージ・インターナショナ,2018,Q2,87.491615
プレステージ・インターナショナ,2018,Q3,-19.368563
プレステージ・インターナショナ,2018,Q4,22.430424
プレステージ・インターナショナ,2019,Q1,7.899812
プレステージ・インターナショナ,2019,Q2,-245.48323
プレステージ・インターナショナ,2019,Q3,18.74315
プレステージ・インターナショナ,2019,Q4,83.848404
プレステージ・インターナショナ,2020,Q1,203.17212
プレステージ・インターナショナ,2020,Q2,4.6344867
プレステージ・インターナショナ,2020,Q3,21.318657
プレステージ・インターナショナ,2020,Q4,17.189657
プレス工業,2018,Q1,11.669241
プレス工業,2018,Q2,17.41378
プレス工業,2018,Q3,9.45362
プレス工業,2018,Q4,22.49458
プレス工業,2019,Q1,20.930288
プレス工業,2019,Q2,19.442108
プレス工業,2019,Q3,14.442984
プレス工業,2019,Q4,19.67744
プレス工業,2020,Q1,18.706045
プレス工業,2020,Q2,-5.8895135
プレス工業,2020,Q3,4.8121557
プレス工業,2020,Q4,5.4359045
プロシップ,2018,Q1,22.262112
プロシップ,2018,Q2,25.574642
プロシップ,2018,Q3,17.721432
プロシップ,2018,Q4,29.899563
プロシップ,2019,Q1,19.57581
プロシップ,2019,Q2,33.450005
プロシップ,2019,Q3,22.372211
プロシップ,2019,Q4,35.56665
プロシップ,2020,Q1,10.169905
プロシップ,2020,Q2,24.450727
プロシップ,2020,Q3,20.253008
プロシップ,2020,Q4,45.32431
プロトコーポレーション,2018,Q1,29.419676
プロトコーポレーション,2018,Q2,-31.948282
プロトコーポレーション,2018,Q3,41.00552
プロトコーポレーション,2018,Q4,-2.5687227
プロトコーポレーション,2019,Q1,52.813667
プロトコーポレーション,2019,Q2,27.506609
プロトコーポレーション,2019,Q3,50.891563
プロトコーポレーション,2019,Q4,-4.552987
プロトコーポレーション,2020,Q1,13.995147
プロトコーポレーション,2020,Q2,24.929552
プロトコーポレーション,2020,Q3,20.248083
プロトコーポレーション,2020,Q4,27.418158
プロネクサス,2018,Q1,33.47635
プロネクサス,2018,Q2,3.2824361
プロネクサス,2018,Q3,12.914199
プロネクサス,2018,Q4,2.6214464
プロネクサス,2019,Q1,54.72277
プロネクサス,2019,Q2,-1.0223565
プロネクサス,2019,Q3,7.291726
プロネクサス,2019,Q4,10.678828
プロネクサス,2020,Q1,57.28042
プロネクサス,2020,Q2,4.1827807
プロネクサス,2020,Q3,-0.40743026
プロネクサス,2020,Q4,2.7797244
ヘリオス　テクノ　ホールディン,2018,Q1,17.02455
ヘリオス　テクノ　ホールディン,2018,Q2,-9.152663
ヘリオス　テクノ　ホールディン,2018,Q3,2.8354063
ヘリオス　テクノ　ホールディン,2018,Q4,16.58133
ヘリオス　テクノ　ホールディン,2019,Q1,24.318481
ヘリオス　テクノ　ホールディン,2019,Q2,29.878983
ヘリオス　テクノ　ホールディン,2019,Q3,2.2899683
ヘリオス　テクノ　ホールディン,2019,Q4,-7.409187
ヘリオス　テクノ　ホールディン,2020,Q1,93.59659
ヘリオス　テクノ　ホールディン,2020,Q2,97.763916
ヘリオス　テクノ　ホールディン,2020,Q3,31.207521
ヘリオス　テクノ　ホールディン,2020,Q4,-11.8064785
ベネッセホールディングス,2018,Q1,7.5578675
ベネッセホールディングス,2018,Q2,79.2425
ベネッセホールディングス,2018,Q3,102.32668
ベネッセホールディングス,2018,Q4,-109.15766
ベネッセホールディングス,2019,Q1,-2.8251839
ベネッセホールディングス,2019,Q2,9.517823
ベネッセホールディングス,2019,Q3,21.071386
ベネッセホールディングス,2019,Q4,3.8827431
ベネッセホールディングス,2020,Q1,-24.3681
ベネッセホールディングス,2020,Q2,65.82236
ベネッセホールディングス,2020,Q3,86.27333
ベネッセホールディングス,2020,Q4,-11.291142
ベネフィット・ワン,2018,Q1,14.846008
ベネフィット・ワン,2018,Q2,2.3524048
ベネフィット・ワン,2018,Q3,2.537276
ベネフィット・ワン,2018,Q4,16.563896
ベネフィット・ワン,2019,Q1,16.644505
ベネフィット・ワン,2019,Q2,8.915618
ベネフィット・ワン,2019,Q3,15.315469
ベネフィット・ワン,2019,Q4,11.340374
ベネフィット・ワン,2020,Q1,9.825633
ベネフィット・ワン,2020,Q2,11.404147
ベネフィット・ワン,2020,Q3,22.615448
ベネフィット・ワン,2020,Q4,11.070245
ベルーナ,2018,Q1,27.450544
ベルーナ,2018,Q2,4.4127283
ベルーナ,2018,Q3,48.731342
ベルーナ,2018,Q4,1.8316282
ベルーナ,2019,Q1,27.58944
ベルーナ,2019,Q2,3.0057635
ベルーナ,2019,Q3,31.882332
ベルーナ,2019,Q4,22.683075
ベルーナ,2020,Q1,11.347376
ベルーナ,2020,Q2,8.890317
ベルーナ,2020,Q3,26.0472
ベルーナ,2020,Q4,11.686087
ペガサスミシン製造,2018,Q1,10.355868
ペガサスミシン製造,2018,Q2,22.071857
ペガサスミシン製造,2018,Q3,22.209906
ペガサスミシン製造,2018,Q4,4.5491242
ペガサスミシン製造,2019,Q1,18.804756
ペガサスミシン製造,2019,Q2,22.81852
ペガサスミシン製造,2019,Q3,6.138503
ペガサスミシン製造,2019,Q4,15.749074
ペガサスミシン製造,2020,Q1,14.235348
ペガサスミシン製造,2020,Q2,3.827813
ペガサスミシン製造,2020,Q3,3.776237
ペガサスミシン製造,2020,Q4,-8.160881
ホウスイ,2018,Q1,0.60169095
ホウスイ,2018,Q2,4.1767087
ホウスイ,2018,Q3,7.5579205
ホウスイ,2018,Q4,7.3605523
ホウスイ,2019,Q1,10.59347
ホウスイ,2019,Q2,6.6003995
ホウスイ,2019,Q3,18.783373
ホウスイ,2019,Q4,15.542504
ホウスイ,2020,Q1,14.996058
ホウスイ,2020,Q2,12.915123
ホウスイ,2020,Q3,21.021626
ホウスイ,2020,Q4,19.064604
ホギメディカル,2018,Q1,72.67355
ホギメディカル,2018,Q2,123.55754
ホギメディカル,2018,Q3,127.529106
ホギメディカル,2018,Q4,99.75924
ホギメディカル,2019,Q1,44.402916
ホギメディカル,2019,Q2,41.43605
ホギメディカル,2019,Q3,55.198284
ホギメディカル,2019,Q4,70.01657
ホギメディカル,2020,Q1,65.92149
ホギメディカル,2020,Q2,35.060806
ホギメディカル,2020,Q3,48.82896
ホギメディカル,2020,Q4,30.758892
ホクト,2018,Q1,-34.07998
ホクト,2018,Q2,0.8961964
ホクト,2018,Q3,14.968661
ホクト,2018,Q4,57.717567
ホクト,2019,Q1,-18.302628
ホクト,2019,Q2,3.0135968
ホクト,2019,Q3,84.71572
ホクト,2019,Q4,3.787628
ホクト,2020,Q1,24.491165
ホクト,2020,Q2,-2.9854329
ホクト,2020,Q3,22.723701
ホクト,2020,Q4,56.996307
ホシデン,2018,Q1,28.316322
ホシデン,2018,Q2,32.959904
ホシデン,2018,Q3,67.93845
ホシデン,2018,Q4,22.675375
ホシデン,2019,Q1,62.35348
ホシデン,2019,Q2,51.809315
ホシデン,2019,Q3,49.065548
ホシデン,2019,Q4,39.93203
ホシデン,2020,Q1,49.312325
ホシデン,2020,Q2,43.542717
ホシデン,2020,Q3,54.223793
ホシデン,2020,Q4,-9.2048
ホッカンホールディングス,2018,Q1,-16.604969
ホッカンホールディングス,2018,Q2,2.8533046
ホッカンホールディングス,2018,Q3,3.9187176
ホッカンホールディングス,2018,Q4,-30.114077
ホッカンホールディングス,2019,Q1,-124.854256
