企業名,会計年度,四半期,y_hat_sarima_f
タクマ,2019,Q2,22.409688808740952
タクマ,2019,Q3,31.959994334791272
タクマ,2019,Q4,38.93500060754113
タクマ,2020,Q1,8.23418214413582
タクマ,2020,Q2,28.152508534267888
タクマ,2020,Q3,23.770540657467123
タクマ,2020,Q4,28.263515194842743
タケエイ,2018,Q1,8.06267358946975
タケエイ,2018,Q2,1.5546194930649335
タケエイ,2018,Q3,12.468647713655782
タケエイ,2018,Q4,13.81221433009826
タケエイ,2019,Q1,-11.094251303523881
タケエイ,2019,Q2,-2.5193692407301693
タケエイ,2019,Q3,30.358671899443586
タケエイ,2019,Q4,15.21345350482038
タケエイ,2020,Q1,15.628123106892993
タケエイ,2020,Q2,21.540745673846104
タケエイ,2020,Q3,16.604536118138622
タケエイ,2020,Q4,34.48056349315082
タダノ,2018,Q1,17.219642492316588
タダノ,2018,Q2,30.88828610331308
タダノ,2018,Q3,3.4690476817526372
タダノ,2018,Q4,17.91323776333436
タダノ,2019,Q1,26.311579074769654
タダノ,2019,Q2,15.581910966499432
タダノ,2019,Q3,11.760098471079775
タダノ,2019,Q4,50.570394703367306
タダノ,2020,Q1,-7.4962787791283745
タダノ,2020,Q2,32.89125973994482
タダノ,2020,Q3,-12.583340439773838
タダノ,2020,Q4,-10.254296667356996
タチエス,2018,Q1,-14.739970803639967
タチエス,2018,Q2,62.70952365265147
タチエス,2018,Q3,111.18532600792074
タチエス,2018,Q4,48.64961581596732
タチエス,2019,Q1,25.211385569184717
タチエス,2019,Q2,-59.50452687889898
タチエス,2019,Q3,29.351461077450583
タチエス,2019,Q4,5.045875211503315
タチエス,2020,Q1,-34.39800572605722
タチエス,2020,Q2,-62.24636493842641
タチエス,2020,Q3,-81.90873405485627
タチエス,2020,Q4,32.19561481262557
タツタ電線,2018,Q1,16.560116546493244
タツタ電線,2018,Q2,20.052301705894788
タツタ電線,2018,Q3,11.762841246890755
タツタ電線,2018,Q4,5.870895491269282
タツタ電線,2019,Q1,14.69959304053542
タツタ電線,2019,Q2,12.213094302444127
タツタ電線,2019,Q3,12.16640411741583
タツタ電線,2019,Q4,3.326211107859802
タツタ電線,2020,Q1,7.359120648377543
タツタ電線,2020,Q2,19.022717194163466
タツタ電線,2020,Q3,10.211359219523619
タツタ電線,2020,Q4,10.930009791279241
タナベ経営,2018,Q1,16.76051453882751
タナベ経営,2018,Q2,18.203142652878938
タナベ経営,2018,Q3,36.94513287673246
タナベ経営,2018,Q4,6.508400202911754
タナベ経営,2019,Q1,14.150275332609947
タナベ経営,2019,Q2,21.741501365695644
タナベ経営,2019,Q3,36.737565186763305
タナベ経営,2019,Q4,6.936061777444225
タナベ経営,2020,Q1,6.730295361273448
タナベ経営,2020,Q2,26.601790794721076
タナベ経営,2020,Q3,32.307806427415805
タナベ経営,2020,Q4,12.544417353019314
タムラ製作所,2018,Q1,6.91406632681466
タムラ製作所,2018,Q2,20.531198449309205
タムラ製作所,2018,Q3,9.352227364610604
タムラ製作所,2018,Q4,5.553224215052466
タムラ製作所,2019,Q1,13.318212689404817
タムラ製作所,2019,Q2,6.074691957980013
タムラ製作所,2019,Q3,38.7152853431532
タムラ製作所,2019,Q4,24.81029271215596
タムラ製作所,2020,Q1,-2.582469069427313
タムラ製作所,2020,Q2,8.863045051631667
タムラ製作所,2020,Q3,2.333221608819324
タムラ製作所,2020,Q4,-1.0065020318761673
ダイオーズ,2018,Q1,20.50043004878469
ダイオーズ,2018,Q2,16.51275208726858
ダイオーズ,2018,Q3,21.587204189589094
ダイオーズ,2018,Q4,34.209625780901035
ダイオーズ,2019,Q1,15.465236576325056
ダイオーズ,2019,Q2,18.81771684555735
ダイオーズ,2019,Q3,35.32958974666546
ダイオーズ,2019,Q4,9.591145199636863
ダイオーズ,2020,Q1,17.817400527392607
ダイオーズ,2020,Q2,22.786112441257764
ダイオーズ,2020,Q3,-2.222213906104649
ダイオーズ,2020,Q4,-7.6659424968517875
ダイキン工業,2018,Q1,183.1225941151308
ダイキン工業,2018,Q2,183.8112246902324
ダイキン工業,2018,Q3,183.2721349775167
ダイキン工業,2018,Q4,99.2186838828333
ダイキン工業,2019,Q1,208.85547884946368
ダイキン工業,2019,Q2,186.27892712958894
ダイキン工業,2019,Q3,129.61526759265087
ダイキン工業,2019,Q4,124.09815044128523
ダイキン工業,2020,Q1,193.3892094327332
ダイキン工業,2020,Q2,141.16964163335155
ダイキン工業,2020,Q3,94.90962036943459
ダイキン工業,2020,Q4,99.27683750865057
ダイコク電機,2018,Q1,-7.859685448744707
ダイコク電機,2018,Q2,40.500231400028866
ダイコク電機,2018,Q3,38.95317083244155
ダイコク電機,2018,Q4,-11.279507605865216
ダイコク電機,2019,Q1,38.15855190987085
ダイコク電機,2019,Q2,5.641005827824852
ダイコク電機,2019,Q3,48.62389538229204
ダイコク電機,2019,Q4,-6.238025432795691
ダイコク電機,2020,Q1,36.60666371763995
ダイコク電機,2020,Q2,22.253392706489297
ダイコク電機,2020,Q3,24.627578641314166
ダイコク電機,2020,Q4,-14.670621503404725
ダイジェット工業,2018,Q1,35.09238397449603
ダイジェット工業,2018,Q2,44.59402603007492
ダイジェット工業,2018,Q3,98.06868459796448
ダイジェット工業,2018,Q4,34.0231429625652
ダイジェット工業,2019,Q1,21.506181308872435
ダイジェット工業,2019,Q2,38.68679280609135
ダイジェット工業,2019,Q3,6.237033128709005
ダイジェット工業,2019,Q4,3.3696168142973013
ダイジェット工業,2020,Q1,21.416847379773035
ダイジェット工業,2020,Q2,-38.72120172935079
ダイジェット工業,2020,Q3,-137.09251570456513
ダイジェット工業,2020,Q4,-91.6609458843214
ダイセル,2018,Q1,23.766369474540134
ダイセル,2018,Q2,31.934919398476758
ダイセル,2018,Q3,28.268907659203144
ダイセル,2018,Q4,27.05424253902129
ダイセル,2019,Q1,27.7709891675338
ダイセル,2019,Q2,31.66652695853471
ダイセル,2019,Q3,25.892074455781433
ダイセル,2019,Q4,-36.517387421447985
ダイセル,2020,Q1,14.03928224008751
ダイセル,2020,Q2,13.875722792522588
ダイセル,2020,Q3,-26.561135151681917
ダイセル,2020,Q4,16.2592610280106
ダイダン,2018,Q1,22.98772074099073
ダイダン,2018,Q2,46.18067301357577
ダイダン,2018,Q3,87.35772842894804
ダイダン,2018,Q4,61.003947528103815
ダイダン,2019,Q1,40.16416135447787
ダイダン,2019,Q2,86.30985711182802
ダイダン,2019,Q3,50.88220464083039
ダイダン,2019,Q4,90.58013683121041
ダイダン,2020,Q1,46.53885553926895
ダイダン,2020,Q2,88.16883634993742
ダイダン,2020,Q3,95.45748443690589
ダイダン,2020,Q4,61.26730500514599
ダイトウボウ,2018,Q1,1.6064194108647187
ダイトウボウ,2018,Q2,3.0301590487720955
ダイトウボウ,2018,Q3,2.990923041241522
ダイトウボウ,2018,Q4,-3.864767843809313
ダイトウボウ,2019,Q1,-1.3402450705390678
ダイトウボウ,2019,Q2,5.308874383024631
ダイトウボウ,2019,Q3,0.944805332651059
ダイトウボウ,2019,Q4,4.32905347666959
ダイトウボウ,2020,Q1,3.5674470578729003
ダイトウボウ,2020,Q2,3.643001207649557
ダイトウボウ,2020,Q3,1.583194860988519
ダイトウボウ,2020,Q4,-3.4813865716414414
ダイドーリミテッド,2018,Q1,8.62441192466014
ダイドーリミテッド,2018,Q2,-29.784027126287185
ダイドーリミテッド,2018,Q3,13.9377017686794
ダイドーリミテッド,2018,Q4,19.177688739525784
ダイドーリミテッド,2019,Q1,-8.48085607851223
ダイドーリミテッド,2019,Q2,-8.610050464309683
ダイドーリミテッド,2019,Q3,-12.892132097118354
ダイドーリミテッド,2019,Q4,9.434450432536362
ダイドーリミテッド,2020,Q1,-9.800398707831636
ダイドーリミテッド,2020,Q2,-28.05938319520359
ダイドーリミテッド,2020,Q3,0.4370086603371819
ダイドーリミテッド,2020,Q4,-44.20262198297949
ダイニチ工業,2018,Q1,-27.79163711076616
ダイニチ工業,2018,Q2,19.22660532026271
ダイニチ工業,2018,Q3,86.21522924521534
ダイニチ工業,2018,Q4,-39.64147582456781
ダイニチ工業,2019,Q1,-31.431835357381075
ダイニチ工業,2019,Q2,23.395757551308034
ダイニチ工業,2019,Q3,87.28939432051044
ダイニチ工業,2019,Q4,-60.04711311344213
ダイニチ工業,2020,Q1,-31.427781867418407
ダイニチ工業,2020,Q2,19.821946300409998
ダイニチ工業,2020,Q3,76.7329844883639
ダイニチ工業,2020,Q4,-51.83021177831427
ダイニック,2018,Q1,7.015424770997285
ダイニック,2018,Q2,2.6235500932424536
ダイニック,2018,Q3,31.774521777474202
ダイニック,2018,Q4,3.5569676799799472
ダイニック,2019,Q1,27.058984034061424
ダイニック,2019,Q2,15.89487223786206
ダイニック,2019,Q3,24.86862006473721
ダイニック,2019,Q4,16.797120054616368
ダイニック,2020,Q1,22.437506794934762
ダイニック,2020,Q2,7.0758299598571845
ダイニック,2020,Q3,25.482569728443817
ダイニック,2020,Q4,32.35829827143464
ダイビル,2018,Q1,17.891042695775052
ダイビル,2018,Q2,13.573460240431666
ダイビル,2018,Q3,18.37981391035267
ダイビル,2018,Q4,13.022076489479463
ダイビル,2019,Q1,17.541768084665897
ダイビル,2019,Q2,11.858859507204286
ダイビル,2019,Q3,15.477427386984434
ダイビル,2019,Q4,13.814223708044365
ダイビル,2020,Q1,17.931290927722525
ダイビル,2020,Q2,13.443302282569721
ダイビル,2020,Q3,19.30697604504928
ダイビル,2020,Q4,15.86862025678475
ダイフク,2018,Q1,58.24294051793101
ダイフク,2018,Q2,88.67171011390522
ダイフク,2018,Q3,81.51177095391947
ダイフク,2018,Q4,83.21062267847617
ダイフク,2019,Q1,80.31395289579754
ダイフク,2019,Q2,48.43079947223458
ダイフク,2019,Q3,72.37619379651306
ダイフク,2019,Q4,42.09072822607953
ダイフク,2020,Q1,38.196983392633236
ダイフク,2020,Q2,74.83765858375386
ダイフク,2020,Q3,65.40504048320793
ダイフク,2020,Q4,42.92854909495679
ダイヘン,2018,Q1,5.608928817384346
ダイヘン,2018,Q2,17.944447237530945
ダイヘン,2018,Q3,6.305026638514766
ダイヘン,2018,Q4,24.152799180470527
ダイヘン,2019,Q1,133.81779384104547
ダイヘン,2019,Q2,12.422665435842056
ダイヘン,2019,Q3,59.68931075854823
ダイヘン,2019,Q4,112.40235647950624
ダイヘン,2020,Q1,23.153864698788627
ダイヘン,2020,Q2,92.2761606484544
ダイヘン,2020,Q3,43.34610279645877
ダイヘン,2020,Q4,137.12286724809297
ダイワボウホールディングス,2018,Q1,546.447173252812
ダイワボウホールディングス,2018,Q2,70.96018072473386
ダイワボウホールディングス,2018,Q3,232.8042702915546
ダイワボウホールディングス,2018,Q4,304.7188443572293
ダイワボウホールディングス,2019,Q1,239.09558695102368
ダイワボウホールディングス,2019,Q2,278.61524698214816
ダイワボウホールディングス,2019,Q3,323.12811069709187
ダイワボウホールディングス,2019,Q4,444.39189222464535
ダイワボウホールディングス,2020,Q1,123.51570469296742
ダイワボウホールディングス,2020,Q2,383.26190237259453
ダイワボウホールディングス,2020,Q3,158.964444562159
ダイワボウホールディングス,2020,Q4,384.4096688739271
ダスキン,2018,Q1,30.144371034367524
ダスキン,2018,Q2,36.68990958435416
ダスキン,2018,Q3,39.33466222759353
ダスキン,2018,Q4,-6.244781266678325
ダスキン,2019,Q1,34.1096704089692
ダスキン,2019,Q2,29.522838938225576
ダスキン,2019,Q3,38.14914505100867
ダスキン,2019,Q4,9.311308825860163
ダスキン,2020,Q1,23.462964832071926
ダスキン,2020,Q2,30.115704470078775
ダスキン,2020,Q3,53.97656426394404
ダスキン,2020,Q4,0.9320338942675731
チノー,2018,Q1,0.0035043831368595235
チノー,2018,Q2,32.18194244728038
チノー,2018,Q3,25.561247306625887
チノー,2018,Q4,62.37765512213842
チノー,2019,Q1,8.572656300706216
チノー,2019,Q2,29.09236459575259
チノー,2019,Q3,46.153668681816356
チノー,2019,Q4,56.832568373818425
チノー,2020,Q1,-0.7709543592812205
チノー,2020,Q2,72.44895221858631
チノー,2020,Q3,22.68757228746074
チノー,2020,Q4,64.3731421540116
ツカモトコーポレーション,2018,Q1,8.111311752402846
ツカモトコーポレーション,2018,Q2,15.855605795354013
ツカモトコーポレーション,2018,Q3,-36.79256251548991
ツカモトコーポレーション,2018,Q4,43.41088536796087
ツカモトコーポレーション,2019,Q1,-30.751899654910364
ツカモトコーポレーション,2019,Q2,37.4163026418321
ツカモトコーポレーション,2019,Q3,-35.84042324075744
ツカモトコーポレーション,2019,Q4,60.75234569339312
ツカモトコーポレーション,2020,Q1,-44.28926757302685
ツカモトコーポレーション,2020,Q2,66.49983919041982
ツカモトコーポレーション,2020,Q3,-19.728159977938343
ツカモトコーポレーション,2020,Q4,90.74234408109045
ツガミ,2018,Q1,29.724517948946755
ツガミ,2018,Q2,20.426742305504924
ツガミ,2018,Q3,22.950143885451773
ツガミ,2018,Q4,28.254610800289154
ツガミ,2019,Q1,38.97078459996747
ツガミ,2019,Q2,25.451867204931567
ツガミ,2019,Q3,14.450264493243385
ツガミ,2019,Q4,28.812033445960655
ツガミ,2020,Q1,0.5701943175677222
ツガミ,2020,Q2,0.0970705915078609
ツガミ,2020,Q3,13.170420114368264
ツガミ,2020,Q4,16.65956730752262
ツツミ,2018,Q1,9.55717870565499
ツツミ,2018,Q2,4.942599933370699
ツツミ,2018,Q3,24.445935696027714
ツツミ,2018,Q4,4.776201584893374
ツツミ,2019,Q1,2.5376606938483155
ツツミ,2019,Q2,11.352454991712598
ツツミ,2019,Q3,4.767139961378505
ツツミ,2019,Q4,6.151859266083961
ツツミ,2020,Q1,1.8360560914260764
ツツミ,2020,Q2,26.378458678535953
ツツミ,2020,Q3,11.023647407071044
ツツミ,2020,Q4,-1.9068803391869034
ツムラ,2018,Q1,46.38010512751315
ツムラ,2018,Q2,49.71355242021634
ツムラ,2018,Q3,76.33375606683668
ツムラ,2018,Q4,28.647584853961565
ツムラ,2019,Q1,46.0112473731834
ツムラ,2019,Q2,46.65868593066884
ツムラ,2019,Q3,60.83082629853418
ツムラ,2019,Q4,37.429836086893204
ツムラ,2020,Q1,51.36166414703465
ツムラ,2020,Q2,40.94757733055843
ツムラ,2020,Q3,60.72364240583263
ツムラ,2020,Q4,27.11687465704422
ティアック,2018,Q1,-2.468347297660483
ティアック,2018,Q2,0.9400874771308569
ティアック,2018,Q3,0.05983640809117817
ティアック,2018,Q4,2.3476995362855817
ティアック,2019,Q1,1.0732089786054444
ティアック,2019,Q2,0.8667353284254121
ティアック,2019,Q3,3.0611371649187356
ティアック,2019,Q4,14.6357314402919
ティアック,2020,Q1,-7.930311424985051
ティアック,2020,Q2,2.6061280133621865
ティアック,2020,Q3,-1.5251964891044067
ティアック,2020,Q4,6.670191832727282
ティーガイア,2018,Q1,31.054323372355825
ティーガイア,2018,Q2,60.03807627283767
ティーガイア,2018,Q3,54.596033178314954
ティーガイア,2018,Q4,67.7806960223281
ティーガイア,2019,Q1,70.58284688856983
ティーガイア,2019,Q2,52.91932822242774
ティーガイア,2019,Q3,60.797988504793736
ティーガイア,2019,Q4,58.38580217202107
ティーガイア,2020,Q1,63.760280540635044
ティーガイア,2020,Q2,56.494201577058
ティーガイア,2020,Q3,39.06009444588629
ティーガイア,2020,Q4,65.78726304281498
テイカ,2018,Q1,21.880463971043284
テイカ,2018,Q2,17.336549150028553
テイカ,2018,Q3,47.29181019205451
テイカ,2018,Q4,9.799439911835965
テイカ,2019,Q1,53.68029195887889
テイカ,2019,Q2,41.41609689279411
テイカ,2019,Q3,35.03703768105339
テイカ,2019,Q4,38.86178880136916
